Study_ID	ITRDB_Code	Study_Name	Latitude	Longitude	Elevation	Species	FirstYear	LastYear
5043	CO055	Stokes - Salida - PSME - ITRDB CO055	38.48	-105.93	2195	PSME	1328	1964
5005	CO060	Stokes - Chicago Creek - PSME - ITRDB CO060	39.68	-105.63	2835	PSME	1441	1964
5050	CO061	Stokes - Upper Gunnison - PSME - ITRDB CO061	38.68	-106.87	2530	PSME	1322	1964
5011	CO063	Stokes - Eagle East (Job 105 Reworked) - PIED - ITRDB CO063	39.67	-106.72	2164	PIED	1314	1964
3468	CO066	Harlan - Dolores - PSME - ITRDB CO066	37.58	-108.55	2195	PSME	1457	1978
3467	CO067	Harlan - Dolores - PIED - ITRDB CO067	37.58	-108.55	2195	PIED	1270	1978
3822	CO071	Lamarche - Almagre Mountain A - PIAR - ITRDB CO071	38.77	-104.97	3535	PIAR	560	1968
3839	CO072	Lamarche - Mount Evans - PIAR - ITRDB CO072	39.63	-105.58	3535	PIAR	977	1968
3063	CO076	Dean - Bobcat Canyon - PSME - ITRDB CO076	37.17	-108.52	2042	PSME	1389	1972
3462	CO083	Hansen-Bristow - Niwot Ridge A - PCEN - ITRDB CO083	40.07	-105.58	3700	PCEN	1539	1979
4298	CO502	Schulman - Wagon Wheel Gap - PSME - ITRDB CO502	37.8	-106.83	2743	PSME	1452	1940
2948	CO509	Cleaveland - Spruce Canyon - PSME - ITRDB CO509	37.18	-108.48	2115	PSME	1373	1978
5306	CO511	Woodhouse - Island Lake - PIFL - ITRDB CO511	40.03	-105.58	3200	PIFL	1169	1989
3680	CO517	Kienast - Arapahoe - PCEN - ITRDB CO517	40.05	-105.58	3320	PCEN	1610	1982
3381	CO522	Graybill - Mount Goliath - PIAR - ITRDB CO522	39.63	-105.58	3535	PIAR	525	1983
3422	CO523	Graybill - Windy Ridge - PIAR - ITRDB CO523	39.32	-106.08	3570	PIAR	1050	1985
3339	CO524	Graybill - Almagre Mountain B - PIAR - ITRDB CO524	38.77	-104.98	3536	PIAR	560	1983
3365	CO525	Graybill - Hermit Lake - PIAR - ITRDB CO525	38.1	-105.63	3660	PIAR	1048	1983
5075	CO526	Swetnam - Devil's Gulch - PIPO - ITRDB CO526	40.42	-105.47	2400	PIPO	1650	1980
5069	CO527	Swetnam - Big Elk Meadows - PIPO - ITRDB CO527	40.22	-105.42	2438	PIPO	1800	1983
5082	CO528	Swetnam - Indian Creek - PIPO - ITRDB CO528	39.37	-105.13	2400	PIPO	1859	1983
5087	CO529	Swetnam - Ophir Creek - PIPO - ITRDB CO529	38.07	-105.13	2438	PIPO	1726	1984
5086	CO530	Swetnam - Oak Creek - PIPO - ITRDB CO530	38.3	-105.28	2408	PIPO	1861	1983
5088	CO531	Swetnam - Ormes Peak - PIPO - ITRDB CO531	38.95	-104.95	2895	PIPO	1714	1984
3349	CO532	Graybill - Deer Mountain - PIPO - ITRDB CO532	40.37	-105.58	2605	PIPO	1640	1987
3354	CO533	Graybill - Eldorado Canyon - PSME - ITRDB CO533	39.93	-105.27	1889	PSME	1550	1987
3353	CO534	Graybill - Eldorado Canyon - PIPO - ITRDB CO534	39.93	-105.27	1889	PIPO	1680	1987
3356	CO535	Graybill - Frosty Park - PIFL - ITRDB CO535	38.77	-104.97	3218	PIFL	1320	1987
3366	CO536	Graybill - Hidden Valley - PICO - ITRDB CO536	40.4	-105.63	2828	PICO	1860	1987
3369	CO537	Graybill - Horsetooth Reservior B - PSME - ITRDB CO537	40.53	-105.2	2097	PSME	1800	1987
3368	CO538	Graybill - Horsetooth Reservior A - PIPO - ITRDB CO538	40.53	-105.13	1706	PIPO	1670	1987
3371	CO539	Graybill - Jefferson County Colorado - PIPO - ITRDB CO539	39.68	-105.2	1965	PIPO	1550	1987
3373	CO540	Graybill - Kassler Recollect - PSME - ITRDB CO540	39.45	-105.13	1828	PSME	1800	1988
3372	CO541	Graybill - Kassler Recollect - PIPO - ITRDB CO541	39.45	-105.13	1828	PIPO	1710	1987
3374	CO542	Graybill - Lykins Gulch - PIPO - ITRDB CO542	40.17	-105.28	1798	PIPO	1690	1987
3377	CO543	Graybill - Milner Pass - PCEN - ITRDB CO543	40.42	-105.8	3413	PCEN	1570	1987
3380	CO544	Graybill - Monarch Lake - PIPO - ITRDB CO544	40.1	-105.73	2621	PIPO	1430	1987
3386	CO545	Graybill - Niwot Ridge B - PIFL - ITRDB CO545	40.05	-105.55	3400	PIFL	1330	1987
3392	CO546	Graybill - Onahu Creek - PICO - ITRDB CO546	40.33	-105.83	2804	PICO	1770	1987
3398	CO547	Graybill - Rainbow Curve - PIFL - ITRDB CO547	40.4	-105.67	3352	PIFL	1070	1987
3417	CO548	Graybill - Turkey Creek Bluff - PIPO - ITRDB CO548	38.6	-104.87	1938	PIPO	1650	1988
3414	CO549	Graybill - Timberline Pass - PCEN - ITRDB CO549	40.37	-105.67	3505	PCEN	1510	1987
3418	CO550	Graybill - Van Bibber Creek - PIPO - ITRDB CO550	40.37	-105.25	1920	PIPO	1690	1987
3340	CO551	Graybill - Alto Picnic Ground - PIPO - ITRDB CO551	40.05	-105.43	2560	PIPO	1750	1987
2847	CO552	Briffa - Red Mountain Pass Silverton - PCEN - ITRDB CO552	37.9	-107.72	3400	PCEN	1626	1983
2842	CO553	Briffa - Pike Peaks - PCEN - ITRDB CO553	39.33	-105.03	3600	PCEN	1530	1983
2813	CO554	Briffa - Cottonwood Pass - PCEN - ITRDB CO554	38.67	-107.58	3700	PCEN	1565	1982
3430	CO555	Grissino-Mayer - Great Sand Dunes Lower - PIPO - ITRDB CO555	37.78	-105.5	2530	PIPO	1260	1995
3429	CO556	Grissino-Mayer - Great Sand Dunes High - PIFL - ITRDB CO556	37.72	-105.47	2865	PIFL	1035	1995
4279	CO557	Ryerson - Pool Table Pines - PIPO - ITRDB CO557	37.78	-106.82	2877	PIPO	1651	1997
4280	CO558	Ryerson - Roadsite - PIPO - ITRDB CO558	38.1	-106.37	2621	PIPO	1603	1997
4281	CO559	Ryerson - Terrace Lake Pines - PIPO - ITRDB CO559	37.38	-106.28	2658	PIPO	1599	1997
4282	CO560	Ryerson - Wilson Ranch - PIPO - ITRDB CO560	37.63	-106.68	2560	PIPO	1673	1997
3124	CO561	Douglas - Hogback Rampart Hills - PIFL - ITRDB CO561	37.38	-108.12	3230	PIFL	1484	1994
3123	CO562	Douglas - Blanca Peak - PIAR - ITRDB CO562	37.55	-105.42	3720	PIAR	1180	1994
3641	CO563	Janssen - Dark Mountain - PICO - ITRDB CO563	40.42	-105.57	2816	PICO	1698	2001
5284	CO564	Woodhouse - Black Forest East - PIPO - ITRDB CO564	39.5	-104.22	1800	PIPO	1709	1997
5330	CO565	Woodhouse - Ridge Road - PIPO - ITRDB CO565	39.38	-104.2	1850	PIPO	1779	1998
5346	CO566	Woodhouse - Valley View Ranch - PSME - ITRDB CO566	39.07	-104.43	2170	PSME	1534	1998
5332	CO567	Woodhouse - Round Prarie - PIED - ITRDB CO567	37.5	-103.53	1600	PIED	1743	1997
5309	CO568	Woodhouse - Kim - PIPO - ITRDB CO568	37.23	-103.25	1650	PIPO	1628	1998
5315	CO569	Woodhouse - Mesa de Maya - PIPO - ITRDB CO569	37.1	-103.62	2060	PIPO	1464	1997
5338	CO570	Woodhouse - Sheep Pen Canyon - PIPO - ITRDB CO570	37.07	-103.27	1580	PIPO	1460	1998
5337	CO571	Woodhouse - Sheep Pen Canyon - PIED - ITRDB CO571	37.07	-103.27	1580	PIED	1837	1998
5311	CO572	Woodhouse - Lily Lake - PSME - ITRDB CO572	40.32	-105.55	2800	PSME	894	1998
4733	CO573	Schweingruber - Wheelman - PIPO - ITRDB CO573	40	-105.37	1950	PIPO	1813	1982
4555	CO574	Schweingruber - Niwot Ridge C - PCEN - ITRDB CO574	40.05	-105.55	3400	PCEN	1694	1982
4552	CO575	Schweingruber - Nederland - PCPU - ITRDB CO575	39.98	-105.5	2500	PCPU	1880	1982
4406	CO577	Schweingruber - Eldora - PIPO - ITRDB CO577	39.95	-105.55	2650	PIPO	1716	1982
4351	CO578	Schweingruber - Boulder Creek Colorado - PSME - ITRDB CO578	40	-105.37	1900	PSME	1867	1982
5327	CO579	Woodhouse - Pumphouse - PIED - ITRDB CO579	39.95	-106.52	2195	PIED	1320	1999
5310	CO580	Woodhouse - Land's End - PSME - ITRDB CO580	39	-108.15	2987	PSME	1135	1999
5336	CO581	Woodhouse - Seedhouse - PSME - ITRDB CO581	40.75	-106.85	2377	PSME	1539	1999
5302	CO582	Woodhouse - Escalante Forks Update - PIED - ITRDB CO582	38.67	-108.35	1737	PIED	1569	1999
5344	CO583	Woodhouse - Trail Gulch - PIED - ITRDB CO583	39.72	-106.98	2210	PIED	1402	2002
5328	CO584	Woodhouse - Red Canyon - PIED - ITRDB CO584	39.7	-106.73	2164	PIED	1336	1999
2871	CO586	Brown - Fool Creek - PCEN - ITRDB CO586	39.87	-105.87	3370	PCEN	1224	1993
2872	CO587	Brown - Lexan Creek - PCEN - ITRDB CO587	39.88	-105.93	3200	PCEN	1395	1992
5323	CO588	Woodhouse - Platt Bradbury - PIPO - ITRDB CO588	37.47	-106.3	2835	PIPO	1632	2004
5280	CO589	Woodhouse - Almont Triangle - PSME - ITRDB CO589	38.73	-106.8	2926	PSME	1319	1999
5282	CO590	Woodhouse - Bennett Creek - PIPO - ITRDB CO590	40.67	-105.52	2301	PIPO	1394	2002
5285	CO591	Woodhouse - Boulder Ridge Road - PIPO - ITRDB CO591	40.98	-105.67	2650	PIPO	1423	2001
5283	CO592	Woodhouse - Big Thompson Recollection - PSME - ITRDB CO592	40.42	-105.28	1890	PSME	1550	2000
5289	CO593	Woodhouse - Cathedral Creek - PSME - ITRDB CO593	38.08	-107	2895	PSME	1372	2002
5290	CO594	Woodhouse - Cochetopa Dome - PIPO - ITRDB CO594	38.25	-106.67	2835	PIPO	1437	2002
5291	CO595	Woodhouse - Collins Gulch - PIED - ITRDB CO595	39.83	-108.2	2050	PIED	1168	2001
5293	CO596	Woodhouse - Crags Hotel - PIPO - ITRDB CO596	39.93	-105.3	2002	PIPO	1545	2003
5295	CO597	Woodhouse - Dillon - PSME - ITRDB CO597	39.6	-105.9	2880	PSME	1372	2002
5294	CO598	Woodhouse - Deer Mountain Recollection - PIPO - ITRDB CO598	40.37	-105.58	2605	PIPO	1547	2000
5296	CO599	Woodhouse - Douglas Pass - PSME - ITRDB CO599	39.6	-108.8	2591	PSME	1382	2000
5297	CO600	Woodhouse - Dry Park - PIED - ITRDB CO600	38.25	-108.33	1996	PIED	1536	2000
5298	CO601	Woodhouse - Eagle Rock - PIPO - ITRDB CO601	39.38	-105.17	2103	PIPO	1401	1997
5300	CO602	Woodhouse - Elevenmile Reservoir - PIPO - ITRDB CO602	38.87	-105.43	2743	PIPO	1507	1997
5299	CO603	Woodhouse - Eldorado Canyon Recollection - PSME - ITRDB CO603	39.93	-105.27	1889	PSME	1541	2002
5304	CO604	Woodhouse - Green Mountain Reservoir - PSME - ITRDB CO604	39.85	-106.23	2514	PSME	1378	2000
5303	CO605	Woodhouse - Gould Reservoir - PIED - ITRDB CO605	38.6	-107.58	2271	PIED	1385	2002
5305	CO606	Woodhouse - Hot Sulphur Springs - PSME - ITRDB CO606	40.07	-106.13	2499	PSME	1571	1999
5307	CO607	Woodhouse - Jamestown - PIPO - ITRDB CO607	40.13	-105.42	2469	PIPO	1364	2000
5308	CO608	Woodhouse - Jefferson County Colorado Recollection - PIPO - ITRDB CO608	39.68	-105.2	1965	PIPO	1487	2003
5313	CO609	Woodhouse - McGee Gulch - PSME - ITRDB CO609	38.85	-106.02	2743	PSME	1541	1997
5314	CO610	Woodhouse - McPhee - PIED - ITRDB CO610	37.58	-108.58	2195	PIED	1270	2002
5316	CO611	Woodhouse - Meyer Ranch - PIPO - ITRDB CO611	39.55	-105.27	2530	PIPO	1553	2002
5318	CO612	Woodhouse - Montrose - PIED - ITRDB CO612	38.38	-108.02	2286	PIED	1440	2002
5319	CO613	Woodhouse - New North Park Recollection - PSME - ITRDB CO613	40.92	-106.33	2469	PSME	1486	2001
5320	CO614	Woodhouse - Owl Canyon Recollection - PIED - ITRDB CO614	40.8	-105.18	1859	PIED	1508	2002
5322	CO615	Woodhouse - Piceance - PIED - ITRDB CO615	40.05	-108.3	1900	PIED	1124	2001
5324	CO616	Woodhouse - Plug Hat Butte - PIED - ITRDB CO616	40.78	-108.97	2133	PIED	1270	2000
5326	CO617	Woodhouse - Princeton - PSME - ITRDB CO617	38.8	-106.23	2956	PSME	1169	2002
5325	CO618	Woodhouse - Princeton - PIED - ITRDB CO618	38.8	-106.23	2956	PIED	1462	1999
5321	CO619	Woodhouse - Peak to Peak - PSME - ITRDB CO619	40.02	-105.52	2746	PSME	1192	2000
5329	CO620	Woodhouse - Red Creek - PSME - ITRDB CO620	38.53	-107.22	2835	PSME	1525	2000
5331	CO621	Woodhouse - Rifle - PIED - ITRDB CO621	39.67	-107.88	2073	PIED	1335	2000
5333	CO622	Woodhouse - Rustic - PIPO - ITRDB CO622	40.72	-105.58	2499	PIPO	1436	2002
5334	CO623	Woodhouse - Sapinero Mesa - PIPO - ITRDB CO623	38.32	-107.2	2700	PIPO	1511	2000
5335	CO624	Woodhouse - Sargents - PSME - ITRDB CO624	38.4	-106.43	2621	PSME	1275	2000
5342	CO625	Woodhouse - South Fork - PIPO - ITRDB CO625	37.67	-106.65	2591	PIPO	1566	2002
5339	CO626	Woodhouse - Slickrock - PIED - ITRDB CO626	38.02	-108.92	2000	PIED	1490	2002
5341	CO627	Woodhouse - Soap Creek - PIPO - ITRDB CO627	38.53	-107.32	2417	PIPO	1541	1999
5343	CO628	Woodhouse - Stultz Trail - PSME - ITRDB CO628	38.33	-105.27	2465	PSME	1480	1997
5345	CO629	Woodhouse - Unaweep Canyon - PIED - ITRDB CO629	38.83	-108.57	2225	PIED	1296	2000
5347	CO630	Woodhouse - Vasquez Mountain - PSME - ITRDB CO630	40.03	-106.07	2865	PSME	1454	1999
5350	CO631	Woodhouse - Wild Rose - PIED - ITRDB CO631	39.02	-108.23	2636	PIED	1146	2002
5349	CO632	Woodhouse - Wet Mountains - PSME - ITRDB CO632	37.9	-105.15	2690	PSME	1336	1997
5502	CO633	Bigler - Cameron Pass - PCEN - ITRDB CO633	40.55	-105.83	3100	PCEN	1552	2003
5503	CO634	Bigler - Cameron Pass - PICO - ITRDB CO634	40.55	-105.83	3100	PICO	1747	2003
5501	CO635	Bigler - Cameron Pass - ABLA - ITRDB CO635	40.55	-105.83	3100	ABLA	1709	2003
10446	CO636	Woodhouse - Natural Arch - PIED - ITRDB CO636	37.8167	-106.3833	2667	PIED	1508	2002
10447	CO637	Woodhouse - Chokecherry Canyon - PIED - ITRDB CO637	37.55	-105.5667	2575	PIED	1450	2003
10448	CO638	Woodhouse - Grand View Ridge - PIED - ITRDB CO638	37.2167	-107.85	2012	PIED	1566	2002
10449	CO639	Woodhouse - Happy Meadows - PIPO - ITRDB CO639	39.0167	-105.3667	2440	PIPO	1620	2003
10450	CO640	Woodhouse - Temple Canyon - PIED - ITRDB CO640	38.4	-105.3	1900	PIED	1577	2003
10451	CO641	Woodhouse - Van Bibber Update - PIPO - ITRDB CO641	39.8	-105.25	1920	PIPO	1566	2003
12618	CO644	Woodhouse - Eagle 11 - PSME - ITRDB CO644	39.65	-106.8667	1950	PSME	379	2004
12619	CO646	Woodhouse - Green Mountain Reservoir update - PSME - ITRDB CO646	39.85	-106.23	2514	PSME	602	2004
12620	CO647	Meko - Navajo Canyon - PSME - ITRDB CO647	37.2	-108.5	2134	PSME	1230	2005
12622	CO648	Woodhouse - Pumphouse update - PIED - ITRDB CO648	39.95	-106.52	2195	PIED	1175	2002
12623	CO649	Woodhouse - Trail Gulch update - PIED - ITRDB CO649	39.72	-106.98	2210	PIED	996	2002
12624	CO650	Woodhouse - Wild Rose update - PIED - ITRDB CO650	39.02	-108.23	2636	PIED	1000	2002
19079	CO651	Stahle - Mancos River - PSME - ITRDB CO651	37.2739	-108.3478	2226	PSME	722	2011
19080	CO652	Stahle - Mancos River + Mesa Verde - PSME - ITRDB CO652	37.2739	-108.3478	2226	PSME	480	2011
22173	CO653	Woodhouse - South Fork Update - PIPO - ITRDB CO653	37.67	-106.65	2591	PIPO	1566	2008
22174	CO654	Woodhouse - Vera Platt Bradbury - PIPO - ITRDB CO654	37.47	-106.3	2835	PIPO	1661	2008
22175	CO655	Woodhouse - Wild Rose - PSME - ITRDB CO655	39.02	-108.23	2636	PSME	1000	2002
23656	CO656	Routson - Summitville - PIAR - ITRDB CO656	37.437236	-106.631074	3560	PIAR	-268	2009
27438	CO657	Woodhouse - Amoco - PIPO - ITRDB CO657	37.216667	-104.783333	2386	PIPO	1679	1997
27439	CO658	Woodhouse - Almont Triangle Update - PSME - ITRDB CO658	38.73	-106.8	2926	PSME	1319	2013
27440	CO659	Woodhouse - Bald Mountain - PIPO - ITRDB CO659	40.05	-105.35	2180	PIPO	1683	2002
27454	CO660	Woodhouse - Chokecherry Canyon Update - PIED - ITRDB CO660	37.55	-105.5667	2575	PIED	1450	2013
27455	CO661	Woodhouse - Disappointment Valley - PIED - ITRDB CO661	37.9	-108.616667	1920	PIED	1604	2002
27456	CO662	Woodhouse - Eagle Extended - PSME - ITRDB CO662	39.65	-106.87	1951	PSME	203	2004
27457	CO663	Brown - Gotera Rincon - PIPO - ITRDB CO663	37.116667	-103.083333	1920	PIPO	1360	1998
27458	CO664	Woodhouse - Gould Reservoir Update - PIED - ITRDB CO664	38.6	-107.58	2271	PIED	1383	2013
27459	CO665	Woodhouse - Mount Hermon - PSME - ITRDB CO665	39.066667	-104.933333	2410	PSME	1561	2003
27460	CO666	Woodhouse - Johnny Park - PIPO - ITRDB CO666	40.25	-105.433333	2377	PIPO	1615	2001
27461	CO667	Woodhouse - Land's End Extended - PSME - ITRDB CO667	39	-108.15	2987	PSME	380	2004
27462	CO668	Woodhouse - Monarch Pass - PSME - ITRDB CO668	38.45	-106.38333	3650	PSME	1634	2000
27463	CO669	Woodhouse - Monarch Pass - PIPO - ITRDB CO669	38.45	-106.38333	3650	PIPO	1627	1999
27464	CO670	Woodhouse - North Crestone Creek - PIED - ITRDB CO670	38.0167	-105.7	2650	PIED	1587	2002
27465	CO671	Woodhouse - North Park Update 2 - PSME - ITRDB CO671	40.92	-106.33	2469	PSME	635	2005
27466	CO672	Brunstein - Mount Princeton - PIAR - ITRDB CO672	38.7333	-106.2167	3700	PIAR	-357	1992
27467	CO673	Woodhouse - Piceance Update - PIED - ITRDB CO673	40.05	-108.3	1900	PIED	947	2004
27468	CO674	Woodhouse - Rifle Update - PIED - ITRDB CO674	39.67	-107.88	2073	PIED	1291	2004
27469	CO675	Woodhouse - Turkey Creek Update - PIPO - ITRDB CO675	38.6	-104.87	1938	PIPO	1634	2003
27470	CO676	Woodhouse - Unaweep Canyon Extended - PIED - ITRDB CO676	38.83	-108.57	2225	PIED	882	2013
27471	CO677	Woodhouse - Wild Rose Extended - PIED - ITRDB CO677	39.02	-108.23	2636	PIED	1000	2013
2961	CT001	Cook - Bigelow Pond - TSCA - ITRDB CT001	41.95	-73.22	250	TSCA	1659	1985
3007	CT002	Cook - North Forty Tract - TSCA - ITRDB CT002	41.97	-73.22	250	TSCA	1650	1985
29070	CT003	Pearl - North Madison Forest - CHTH - ITRDB CT003	41.365	-72.65	94	CHTH	1814	2015
32272	CT004	Maxwell - Bigelow Pond Update - TSCA - ITRDB CT004	41.95	-73.22	250	TSCA	1644	2012
4689	CYPR001	Schweingruber - Troodos - PINI - ITRDB CYPR001	34.93	32.87	-999	PINI	1628	1980
4691	CYPR002	Schweingruber - Troodos (Mittel) - PINI - ITRDB CYPR002	34.93	32.87	1820	PINI	1616	1981
4690	CYPR003	Schweingruber - Troodos (Feucht) - PINI - ITRDB CYPR003	34.93	32.87	1900	PINI	1608	1981
4594	CYPR004	Schweingruber - Plano Platres (Feucht) - PINI - ITRDB CYPR004	34.9	32.9	1600	PINI	1742	1981
4595	CYPR005	Schweingruber - Plano Platres (Trocken) - PIBR - ITRDB CYPR005	34.9	32.9	1620	PIBR	1703	1981
4370	CYPR006	Schweingruber - Ceader Valley (Feucht) - CDLI - ITRDB CYPR006	34.98	32.68	1200	CDLI	1869	1981
4371	CYPR008	Schweingruber - Ceader Valley (Mittel-T) - CDLI - ITRDB CYPR008	34.98	32.68	1380	CDLI	1806	1981
4372	CYPR009	Schweingruber - Ceader Valley (Trocken) - CDLI - ITRDB CYPR009	34.98	32.68	1280	CDLI	1675	1981
4747	CYPR010	Schweingruber - Yialia (Trocken) - PIBR - ITRDB CYPR010	35.08	32.58	500	PIBR	1857	1981
4662	CYPR011	Schweingruber - Stavros (mittel) - PIBR - ITRDB CYPR011	35	32.62	800	PIBR	1902	1981
4369	CYPR012	Schweingruber - Ceadar Valley (mittel-f) - CDLI - ITRDB CYPR012	34.98	32.68	1370	CDLI	1889	1981
4746	CYPR013	Schweingruber - Yialia (feucht) - PIBR - ITRDB CYPR013	35.08	32.58	500	PIBR	1926	1981
3815	CYPR014	Kuniholm - Troodos Mountains - PINI - ITRDB CYPR014	34.92	32.88	1600	PINI	1594	1978
5136	CYPR015	Touchan - Stavzos Psokas - PIBR - ITRDB CYPR015	35.02	32.63	1050	PIBR	1739	2002
5545	CYPR016	Touchan - Armiantos - PIBR - ITRDB CYPR016	34.92	32.9	1550	PIBR	1584	2002
5546	CYPR017	Touchan - Armiantos - PINI - ITRDB CYPR017	34.92	32.9	1550	PINI	1554	2002
5552	CYPR018	Touchan - Chionistra - PINI - ITRDB CYPR018	34.93	32.87	1770	PINI	1379	2002
5559	CYPR019	Touchan - Tripylos - CDBR - ITRDB CYPR019	34.98	32.67	1400	CDBR	1532	2002
33454	CZ009	Masek - Kostelec sever - PISY - ITRDB CZEC009	50.57	14.45	420	PISY	1785	2017
2695	CZEC	Becker - Beskid Mountains - ABAL - ITRDB CZEC	49.83	18.33	650	ABAL	1704	1943
4283	CZEC001	Sander - Krkonose Mountains Up. Labe Valley N. Slope - PCAB - ITRDB CZEC001	50.75	15.55	1000	PCAB	1790	1991
4284	CZEC002	Sander - Krkonose Mountains Up. Labe Valley S. Slope - PCAB - ITRDB CZEC002	50.75	15.55	1150	PCAB	1791	1990
19260	CZEC003	Samonil - Zofinsky prales - ABAL - ITRDB CZEC003	48.6667	14.7	785	ABAL	1587	2010
19261	CZEC004	Samonil - Zofinsky prales - FASY - ITRDB CZEC004	48.6667	14.7	785	FASY	1603	2010
19262	CZEC005	Samonil - Zofinsky prales - PCAB - ITRDB CZEC005	48.6667	14.7	785	PCAB	1569	2010
32412	CZEC006	Treml - Krkonose Mountains treeline - PCAB - ITRDB CZEC006	50.75	15.66	1350	PCAB	1799	2019
33452	CZEC007	Masek - Bile Labe - PCAB - ITRDB CZEC007	50.73	15.67	1270	PCAB	1804	2018
33453	CZEC008	Masek - Kostelec jih - PISY - ITRDB CZEC008	50.56	14.46	405	PISY	1778	2019
33455	CZEC010	Masek - Modry dul - PCAB - ITRDB CZEC010	50.72	15.7	1270	PCAB	1860	2018
34752	CZEC011	Rydval - B?ezník - PISY - ITRDB CZEC011	49.048522	13.477984	1000	PISY	1872	2018
34753	CZEC012	?ada - ?eské Žleby - PCAB - ITRDB CZEC012	48.87	13.79	950	PCAB	1747	2017
34754	CZEC013	Treml - Dív?í kámen - PISY - ITRDB CZEC013	48.890576	14.354799	480	PISY	1768	2019
34755	CZEC014	Treml - Divoký d?l - PCAB - ITRDB CZEC014	50.079523	17.214055	1300	PCAB	1812	2018
34813	CZEC015	?ada - Jet?ichovická B?lá - PCAB - ITRDB CZEC015	50.850325	14.358207	200	PCAB	1716	2018
34814	CZEC016	Treml - Králický Sn?žník - PCAB - ITRDB CZEC016	50.203864	16.845659	1300	PCAB	1741	2011
34834	CZEC017	?ada - Ostrý - PCAB - ITRDB CZEC017	49.203583	13.112284	1200	PCAB	1689	2018
34836	CZEC018	Treml - Pluh?v bor - PISY - ITRDB CZEC018	50.055243	12.776041	760	PISY	1882	2018
34837	CZEC019	Treml - Polom - PCAB - ITRDB CZEC019	49.79232	15.7547	580	PCAB	1870	2019
34933	CZEC020	Treml - Práche? - PISY - ITRDB CZEC020	49.316082	13.680751	470	PISY	1804	2019
34934	CZEC021	Rydval - Rabštejn - PCAB - ITRDB CZEC021	50.043017	13.297917	460	PCAB	1847	2018
34935	CZEC022	Treml - Rabštejn - PISY - ITRDB CZEC022	50.043017	13.297917	460	PISY	1751	2018
34936	CZEC023	?ada - Rejšt?jn - PCAB - ITRDB CZEC023	49.136701	13.502261	650	PCAB	1788	2018
34937	CZEC024	Treml - R?žová zahrada - PISY - ITRDB CZEC024	50.889683	14.412967	425	PISY	1713	2018
34938	CZEC025	Treml - Šišák - PCAB - ITRDB CZEC025	50.756345	15.644769	1320	PCAB	1799	2018
34940	CZEC026	Rydval - St?íbrné st?ny - PCAB - ITRDB CZEC026	50.889617	14.2598	470	PCAB	1868	2018
34941	CZEC027	Rydval - Suchý vrch - PISY - ITRDB CZEC027	50.15623	17.34525	940	PISY	1605	2018
34973	CZEC028	Tumajer - U Houkvice - QURO - ITRDB CZEC028	50.192	16.089	275	QURO	1882	2015
34974	CZEC029	Tumajer - Myslivna - QURO - ITRDB CZEC029	50.393	14.073	225	QURO	1831	2015
34975	CZEC030	Tumajer - Roudnice 1 - QURO - ITRDB CZEC030	50.431	14.278	160	QURO	1916	2015
34976	CZEC031	Tumajer - Roudnice 2 - QURO - ITRDB CZEC031	50.447	14.293	160	QURO	1823	2015
34977	CZEC032	Tumajer - Upor - QURO - ITRDB CZEC032	50.336	14.483	170	QURO	1856	2013
34978	CZEC033	Tumajer - Zaluzi - QURO - ITRDB CZEC033	50.467	14.327	160	QURO	1900	2015
34979	CZEC034	Tumajer - Zbytka - QURO - ITRDB CZEC034	50.295	16.063	255	QURO	1777	2013
34980	CZEC035	Tumajer - Zernov - QURO - ITRDB CZEC035	50.093	15.94	277	QURO	1796	2016
2709	CZEC1	Becker - Schalderertal - ABAL - ITRDB CZEC1	49.83	18.33	1100	ABAL	1849	1965
2696	CZEC2	Becker - Beskid Mountains - FASY - ITRDB CZEC2	49.83	18.33	650	FASY	1660	1943
2697	CZEC3	Becker - Beskid Mountains - PCAB - ITRDB CZEC3	49.83	18.33	650	PCAB	1725	1943
16651	EGY001	Kuniholm - Funerary boat near Senusret III Pyramid - CDLI - ITRDB EGY001	29.8	31.2		CDLI	-2220	-1890
16652	EGY002	Kuniholm - Ipi-ha-ishutef Coffin - CDLI - ITRDB EGY002	29.8667	31.2167		CDLI	-2220	-2070
3201	FINL001	Eronen - Ilomantsi Sivakkovaara - PISY - ITRDB FINL001	62.98	31.3	192	PISY	1589	1983
3202	FINL002	Eronen - Ilomantsi Tasanenkangas - PISY - ITRDB FINL002	63.02	31.43	190	PISY	1784	1983
3199	FINL003	Eronen - Ilomantsi Kintturinne - PISY - ITRDB FINL003	62.98	31.3	207	PISY	1831	1983
3200	FINL004	Eronen - Ilomantsi Koivusuo-W - PISY - ITRDB FINL004	62.93	31.38	182	PISY	1809	1983
3206	FINL005	Eronen - Lieksa Koivujoki - PISY - ITRDB FINL005	63.68	29.88	150	PISY	1588	1983
3203	FINL006	Eronen - Ilomantsi Tyrjansaari - PISY - ITRDB FINL006	62.88	30.7	160	PISY	1449	1765
3204	FINL007	Eronen - Kontiolahti Suoniemi - PISY - ITRDB FINL007	62.68	29.95	85	PISY	1472	1908
3207	FINL008	Eronen - Lieksa Patvinsuo N - PISY - ITRDB FINL008	63.1	30.63	165	PISY	1683	1984
3205	FINL009	Eronen - Lieksa Ikolanniemi - PISY - ITRDB FINL009	63.27	30.03	110	PISY	1374	1785
